name,pubDate,roe
复星医药,2019-10-30,0.07042
江西铜业,2019-10-30,0.040859
华东医药,2019-10-30,0.20492
海南机场,2019-10-30,0.017884
华泰证券,2019-10-30,0.057676
中天科技,2019-10-30,0.07179
山东黄金,2019-10-30,0.043202
中国东航,2019-10-30,0.070589
江苏银行,2019-10-30,0.093676
华润三九,2019-10-30,0.169421
招商轮船,2019-10-30,0.034865
上海电气,2019-10-30,0.037202
国轩高科,2019-10-30,0.066094
兴业银行,2019-10-30,0.110198
中国卫通,2019-10-30,0.029204
中国电建,2019-10-30,0.066211
广汽集团,2019-10-30,0.081185
浙能电力,2019-10-30,0.058373
兆易创新,2019-10-30,0.131241
长电科技,2019-10-30,-0.014786
三环集团,2019-10-30,0.093388
招商公路,2019-10-30,0.070873
招商证券,2019-10-30,0.058774
洛阳钼业,2019-10-30,0.030658
北京银行,2019-10-30,0.091345
光启技术,2019-10-31,0.010094
潍柴动力,2019-10-31,0.171752
豪威集团,2019-10-31,0.029136
国投电力,2019-10-31,0.111424
建设银行,2019-10-31,0.10959
东方证券,2019-10-31,0.033167
中国动力,2019-10-31,0.027091
成都银行,2019-10-31,0.123014
泸州老窖,2019-10-31,0.213673
用友网络,2019-10-31,0.069815
五粮液,2019-10-31,0.188739
中国中车,2019-10-31,0.06448
中远海控,2019-10-31,0.078832
中国船舶,2019-10-31,0.006386
春秋航空,2019-10-31,0.121966
鹏鼎控股,2019-10-31,0.093415
中金黄金,2019-10-31,0.009552
宁波银行,2019-10-31,0.120192
国电电力,2019-10-31,0.057783
同仁堂,2019-10-31,0.089231
科伦药业,2019-10-31,0.069891
三六零,2019-10-31,0.199693
陕西煤业,2019-10-31,0.169696
铜陵有色,2019-10-31,0.038533
中国中铁,2019-10-31,0.076925
南方航空,2019-10-31,0.062585
京东方A,2019-10-31,0.02146
中国交建,2019-10-31,0.065
美的集团,2019-10-31,0.235129
海航控股,2019-10-31,0.011423
东方盛虹,2019-10-31,0.089974
中国银行,2019-10-31,0.091731
中信证券,2019-10-31,0.067187
中国广核,2019-10-31,0.103805
云铝股份,2019-10-31,0.034687
紫光股份,2019-10-31,0.045861
药明康德,2019-10-31,0.101134
光大银行,2019-10-31,0.089615
隆基绿能,2019-10-31,0.164957
伊利股份,2019-10-31,0.215455
中国铁建,2019-10-31,0.083101
分众传媒,2019-10-31,0.098317
中国国航,2019-10-31,0.072296
中国化学,2019-10-31,0.072471
新华保险,2019-10-31,0.178877
四川路桥,2019-10-31,0.05877
中联重科,2019-10-31,0.091518
国泰海通,2019-10-31,0.050614
海尔智家,2019-10-31,0.184446
格力电器,2019-10-31,0.230247
中国中冶,2019-10-31,0.04529
民生银行,2019-10-31,0.099897
中国石化,2019-10-31,0.059936
北方华创,2019-10-31,0.06018
浪潮信息,2019-10-31,0.055829
福耀玻璃,2019-10-31,0.114236
巨人网络,2019-10-31,0.083461
徐工机械,2019-10-31,0.096391
长安汽车,2019-10-31,-0.059268
天山铝业,2019-10-31,0.077259
长江电力,2019-10-31,0.124105
赛轮轮胎,2019-10-31,0.143384
工业富联,2019-10-31,0.133212
中国太保,2019-10-31,0.143298
上海医药,2019-10-31,0.085037
士兰微,2019-10-31,0.014732
南京银行,2019-10-31,0.121882
上汽集团,2019-10-31,0.086821
上港集团,2019-10-31,0.086733
TCL科技,2019-10-31,0.084646
今世缘,2019-10-31,0.197996
盐湖股份,2019-10-31,-0.030692
三一重工,2019-10-31,0.248159
中远海能,2019-10-31,0.02062
中国石油,2019-10-31,0.030558
招商银行,2019-10-31,0.135919
国投资本,2019-10-31,0.065378
申万宏源,2019-10-31,0.06282
华夏银行,2019-10-31,0.063714
邮储银行,2019-11-07,0.110226
指南针,2019-11-15,0.171446
中金公司,2019-11-19,0.072071
爱美客,2019-12-20,0.292018
金龙鱼,2019-12-20,0.026563
瑞芯微,2020-01-10,0.042749
瑞芯微,2020-01-10,0.080568
平安银行,2020-02-14,0.101966
中国平安,2020-02-21,0.243004
同花顺,2020-02-25,0.244934
牧原股份,2020-02-27,0.345474
国联民生,2020-03-03,0.066343
中信特钢,2020-03-06,0.363352
新奥股份,2020-03-13,0.134631
宝丰能源,2020-03-16,0.205314
万科A,2020-03-18,0.226117
浙商证券,2020-03-19,0.067852
国信证券,2020-03-20,0.090366
深南电路,2020-03-20,0.282642
华润三九,2020-03-20,0.18062
中信证券,2020-03-20,0.0777
招商银行,2020-03-21,0.161309
山金国际,2020-03-21,0.099397
海螺水泥,2020-03-21,0.268688
中煤能源,2020-03-21,0.05944
紫金矿业,2020-03-21,0.093494
中国巨石,2020-03-23,0.142471
恒瑞医药,2020-03-23,0.239443
中国太保,2020-03-23,0.169151
云铝股份,2020-03-24,0.051629
三环集团,2020-03-24,0.120158
中国联通,2020-03-24,0.03515
顺丰控股,2020-03-24,0.146783
生益科技,2020-03-25,0.190172
国泰海通,2020-03-25,0.066196
双汇发展,2020-03-25,0.369129
药明康德,2020-03-25,0.105974
沪电股份,2020-03-26,0.263793
华电国际,2020-03-26,0.060012
中国广核,2020-03-26,0.117647
海天味业,2020-03-26,0.351523
新华保险,2020-03-26,0.194071
邮储银行,2020-03-26,0.119679
中国人寿,2020-03-26,0.16143
中国石油,2020-03-27,0.037364
国投资本,2020-03-27,0.078624
云南白药,2020-03-27,0.144966
兆易创新,2020-03-27,0.17042
中信建投,2020-03-27,0.10564
中泰证券,2020-03-27,0.054589
华鲁恒升,2020-03-27,0.186548
中信银行,2020-03-27,0.100663
渝农商行,2020-03-27,0.123479
潍柴动力,2020-03-27,0.215406
中国铝业,2020-03-27,0.015895
华友钴业,2020-03-28,0.015576
上海机场,2020-03-28,0.166977
东方电气,2020-03-28,0.044028
中国银河,2020-03-28,0.076396
招商证券,2020-03-28,0.087861
广发证券,2020-03-28,0.085547
交通银行,2020-03-28,0.103618
上海医药,2020-03-28,0.101174
光大证券,2020-03-28,0.012001
中国人保,2020-03-28,0.133498
申万宏源,2020-03-28,0.075167
中国银行,2020-03-28,0.10818
中科曙光,2020-03-28,0.145814
中国神华,2020-03-28,0.127264
用友网络,2020-03-28,0.172155
中兴通讯,2020-03-28,0.19905
光大银行,2020-03-28,0.105748
东方证券,2020-03-28,0.046073
工商银行,2020-03-28,0.124735
中国石化,2020-03-30,0.079026
洛阳钼业,2020-03-30,0.045431
建设银行,2020-03-30,0.127236
青岛啤酒,2020-03-30,0.099731
浙商银行,2020-03-30,0.113808
中国铁建,2020-03-31,0.106344
中航西飞,2020-03-31,0.034902
中远海控,2020-03-31,0.23226
农业银行,2020-03-31,0.117225
华泰证券,2020-03-31,0.079685
民生银行,2020-03-31,0.11464
中国中车,2020-03-31,0.089237
TCL科技,2020-03-31,0.086386
工业富联,2020-03-31,0.23031
中远海能,2020-03-31,0.015328
中联重科,2020-03-31,0.113449
中国中铁,2020-03-31,0.114595
鹏鼎控股,2020-03-31,0.155082
宇通客车,2020-03-31,0.113525
中航光电,2020-03-31,0.150748
万华化学,2020-03-31,0.266079
中航机载,2020-03-31,0.072201
圣邦股份,2020-03-31,0.176746
江西铜业,2020-03-31,0.048119
南方航空,2020-03-31,0.041144
复星医药,2020-03-31,0.110969
中国交建,2020-04-01,0.094108
华能国际,2020-04-01,0.018554
中国东航,2020-04-01,0.05215
中国中冶,2020-04-01,0.072567
金风科技,2020-04-01,0.079439
广汽集团,2020-04-01,0.08447
中国国航,2020-04-01,0.068643
迈瑞医疗,2020-04-02,0.27736
紫光国微,2020-04-02,0.101662
中油资本,2020-04-02,0.096592
同仁堂,2020-04-03,0.106557
万泰生物,2020-04-03,0.14361
大华股份,2020-04-03,0.225615
东方盛虹,2020-04-09,0.119679
深南电路,2020-04-10,0.053806
卫星化学,2020-04-10,0.14729
上港集团,2020-04-10,0.115
东方财富,2020-04-10,0.099236
杰瑞股份,2020-04-10,0.149691
豪威集团,2020-04-10,0.097393
华域汽车,2020-04-11,0.136372
江苏银行,2020-04-11,0.114469
宁波港,2020-04-11,0.086506
南山铝业,2020-04-11,0.041857
上汽集团,2020-04-14,0.105784
特变电工,2020-04-14,0.059741
国电电力,2020-04-14,0.035694
亿联网络,2020-04-15,0.312919
亿联网络,2020-04-15,0.079888
保利发展,2020-04-16,0.201184
京沪高铁,2020-04-16,0.07778
华友钴业,2020-04-16,0.022461
上海电气,2020-04-16,0.058043
歌尔股份,2020-04-17,0.081802
恒力石化,2020-04-17,0.313676
厦门钨业,2020-04-17,0.00972
山东黄金,2020-04-17,0.05765
厦门钨业,2020-04-17,0.035658
光线传媒,2020-04-17,0.107808
华夏银行,2020-04-17,0.09038
中国卫通,2020-04-17,0.042381
航发动力,2020-04-18,0.039094
东方财富,2020-04-18,0.039333
浪潮信息,2020-04-18,0.098164
中国船舶,2020-04-18,0.026532
华工科技,2020-04-18,0.085031
思源电气,2020-04-18,0.116013
国投电力,2020-04-18,0.121819
招商公路,2020-04-18,0.091178
新产业,2020-04-20,0.28069
亿纬锂能,2020-04-20,0.273864
海大集团,2020-04-21,0.031999
海大集团,2020-04-21,0.195702
通威股份,2020-04-21,0.163057
通威股份,2020-04-21,0.017332
招商蛇口,2020-04-21,0.187792
立讯精密,2020-04-21,0.263382
智飞生物,2020-04-21,0.476709
平安银行,2020-04-21,0.025695
科大讯飞,2020-04-22,-0.011569
中信特钢,2020-04-22,0.049868
沪电股份,2020-04-22,0.040786
科大讯飞,2020-04-22,0.084499
华能国际,2020-04-22,0.020491
铜陵有色,2020-04-22,0.047077
比亚迪,2020-04-22,0.02884
宝信软件,2020-04-22,0.128571
宝信软件,2020-04-22,0.040173
贵州茅台,2020-04-22,0.331177
歌尔股份,2020-04-22,0.018368
华润微,2020-04-23,0.014944
隆基绿能,2020-04-23,0.065239
隆基绿能,2020-04-23,0.239542
瑞芯微,2020-04-23,0.126868
新易盛,2020-04-23,0.04137
中国中免,2020-04-23,-0.006047
中国中免,2020-04-23,0.256276
荣盛石化,2020-04-23,0.101498
巨化股份,2020-04-23,0.070288
兖矿能源,2020-04-23,0.139485
爱尔眼科,2020-04-23,0.224455
新易盛,2020-04-23,0.172789
东山精密,2020-04-23,0.08237
士兰微,2020-04-23,0.00427
中国联通,2020-04-23,0.009702
中国核电,2020-04-24,0.020483
三六零,2020-04-24,0.012516
赣锋锂业,2020-04-24,0.043992
三六零,2020-04-24,0.227037
恒力石化,2020-04-24,0.057298
中航机载,2020-04-24,0.009509
中际旭创,2020-04-24,0.087755
中国化学,2020-04-24,0.090063
华工科技,2020-04-24,-0.001918
豪威集团,2020-04-24,0.052402
胜宏科技,2020-04-24,0.146866
合盛硅业,2020-04-24,0.134673
中信银行,2020-04-24,0.027418
中国核电,2020-04-24,0.095614
中国平安,2020-04-24,0.038234
中际旭创,2020-04-24,0.021917
顺丰控股,2020-04-24,0.021082
中国电建,2020-04-24,0.074761
三一重工,2020-04-24,0.295278
温氏股份,2020-04-24,0.350581
温氏股份,2020-04-24,0.041079
中国人寿,2020-04-24,0.041811
中航光电,2020-04-24,0.019752
紫光国微,2020-04-24,0.044383
宁波银行,2020-04-25,0.038798
芒果超媒,2020-04-25,0.160336
芒果超媒,2020-04-25,0.053178
东山精密,2020-04-25,0.023876
上海银行,2020-04-25,0.120109
万华化学,2020-04-25,0.031998
片仔癀,2020-04-25,0.235988
兴业证券,2020-04-25,0.007846
兴业证券,2020-04-25,0.052662
片仔癀,2020-04-25,0.06831
中国建筑,2020-04-25,0.160724
中兴通讯,2020-04-25,0.022256
渝农商行,2020-04-25,0.034432
宁德时代,2020-04-25,0.128327
中国巨石,2020-04-25,0.019553
亿纬锂能,2020-04-25,0.032875
华能水电,2020-04-25,-0.000978
浙商银行,2020-04-25,0.035203
中信建投,2020-04-25,0.033868
华能水电,2020-04-25,0.111719
浦发银行,2020-04-25,0.114901
晶盛机电,2020-04-25,0.14808
澜起科技,2020-04-25,0.035039
北方华创,2020-04-25,0.065726
北方华创,2020-04-25,0.004513
晶盛机电,2020-04-25,0.029059
宁波银行,2020-04-25,0.151381
浦发银行,2020-04-25,0.030746
恒生电子,2020-04-25,0.369651
方正证券,2020-04-25,0.009806
海天味业,2020-04-25,0.092742
长城汽车,2020-04-25,0.084113
中国太保,2020-04-25,0.046043
思源电气,2020-04-25,0.017337
中国神华,2020-04-25,0.027474
川投能源,2020-04-25,0.113437
阳光电源,2020-04-25,0.109515
中国卫星,2020-04-25,0.059934
川投能源,2020-04-25,0.01918
紫光股份,2020-04-25,0.008917
紫光股份,2020-04-25,0.067348
长城汽车,2020-04-25,-0.012049
方正证券,2020-04-25,0.02641
海康威视,2020-04-25,0.300981
中国卫星,2020-04-25,0.008333
中航沈飞,2020-04-25,0.106071
中航沈飞,2020-04-25,0.065751
海康威视,2020-04-25,0.032779
中钨高新,2020-04-27,0.038013
中钨高新,2020-04-27,0.015221
昆仑万维,2020-04-27,0.263051
古井贡酒,2020-04-27,0.253537
牧原股份,2020-04-27,0.163111
古井贡酒,2020-04-27,0.068749
中金公司,2020-04-27,0.093697
圣邦股份,2020-04-28,0.026739
浙能电力,2020-04-28,0.008725
巨化股份,2020-04-28,0.000926
中国银河,2020-04-28,0.024412
浙能电力,2020-04-28,0.068494
万科A,2020-04-28,0.006633
英维克,2020-04-28,0.008429
国信证券,2020-04-28,0.025064
恒生电子,2020-04-28,-0.010075
汇川技术,2020-04-28,0.019712
英维克,2020-04-28,0.137767
中科曙光,2020-04-28,0.012173
天孚通信,2020-04-28,0.038995
蓝思科技,2020-04-28,0.125274
宝丰能源,2020-04-28,0.034599
天孚通信,2020-04-28,0.148723
万泰生物,2020-04-28,0.044188
赛力斯,2020-04-28,0.0124
赛力斯,2020-04-28,-0.093257
航发动力,2020-04-28,0.003001
北方稀土,2020-04-28,0.065528
宇通客车,2020-04-28,-0.008214
中泰证券,2020-04-28,0.068598
汇川技术,2020-04-28,0.128121
德赛西威,2020-04-28,0.07136
海螺水泥,2020-04-28,0.035139
立讯精密,2020-04-28,0.046831
贵州茅台,2020-04-28,0.091849
分众传媒,2020-04-28,0.00274
分众传媒,2020-04-28,0.134046
五粮液,2020-04-28,0.252612
新奥股份,2020-04-28,0.006968
五粮液,2020-04-28,0.098592
大华股份,2020-04-28,0.0201
北京银行,2020-04-28,0.107318
京东方A,2020-04-28,0.005821
同花顺,2020-04-28,0.033124
福耀玻璃,2020-04-28,0.139478
山西汾酒,2020-04-28,0.283799
山西汾酒,2020-04-28,0.15192
福耀玻璃,2020-04-28,0.021274
京东方A,2020-04-28,0.02121
华东医药,2020-04-28,0.252892
恒瑞医药,2020-04-28,0.051696
新和成,2020-04-28,0.052077
新和成,2020-04-28,0.131358
先导智能,2020-04-28,0.021756
科伦药业,2020-04-28,0.001664
北京银行,2020-04-28,0.031595
科伦药业,2020-04-28,0.072277
宁德时代,2020-04-28,0.019296
先导智能,2020-04-28,0.198168
天赐材料,2020-04-28,0.005818
TCL科技,2020-04-29,0.01349
中国交建,2020-04-29,0.010176
上海银行,2020-04-29,0.029176
国投资本,2020-04-29,0.01615
上海机场,2020-04-29,0.002515
沪农商行,2020-04-29,0.033122
华润三九,2020-04-29,0.041566
光大银行,2020-04-29,0.027698
光大证券,2020-04-29,0.023019
今世缘,2020-04-29,0.077416
招商公路,2020-04-29,-0.014556
天齐锂业,2020-04-29,-0.076707
云铝股份,2020-04-29,0.016469
江苏银行,2020-04-29,0.03144
指南针,2020-04-29,0.136906
天齐锂业,2020-04-29,-0.699844
山东黄金,2020-04-29,0.024041
今世缘,2020-04-29,0.219247
中油资本,2020-04-29,0.022398
比亚迪,2020-04-29,0.001985
广汽集团,2020-04-29,0.001479
圆通速递,2020-04-29,0.018677
正泰电器,2020-04-29,0.164021
正泰电器,2020-04-29,0.014131
建设银行,2020-04-29,0.035679
三一重工,2020-04-29,0.048283
中信证券,2020-04-29,0.024046
工商银行,2020-04-29,0.031064
邮储银行,2020-04-29,0.033661
指南针,2020-04-29,0.025725
浙商证券,2020-04-29,0.021257
圆通速递,2020-04-29,0.136736
宝钢股份,2020-04-29,0.008596
江西铜业,2020-04-29,0.003158
中国铝业,2020-04-29,0.000562
胜宏科技,2020-04-29,0.030936
紫金矿业,2020-04-29,0.02063
华域汽车,2020-04-29,0.002735
金风科技,2020-04-29,0.028795
阳光电源,2020-04-29,0.018412
中国中冶,2020-04-29,0.01961
上海医药,2020-04-29,0.024635
中煤能源,2020-04-29,0.006638
宝钢股份,2020-04-29,0.070026
泸州老窖,2020-04-29,0.084331
云南白药,2020-04-29,0.033252
南山铝业,2020-04-29,0.007461
迈瑞医疗,2020-04-29,0.068228
成都银行,2020-04-29,0.166318
生益科技,2020-04-29,0.037631
合盛硅业,2020-04-29,0.028911
成都银行,2020-04-29,0.038913
洋河股份,2020-04-29,0.104611
泸州老窖,2020-04-29,0.255254
兖矿能源,2020-04-29,0.024336
农业银行,2020-04-29,0.032341
广发证券,2020-04-29,0.022462
东方电气,2020-04-29,0.013347
洋河股份,2020-04-29,0.210477
智飞生物,2020-04-29,0.085981
中国动力,2020-04-29,-0.001256
中国动力,2020-04-29,0.037224
伊利股份,2020-04-29,0.043143
伊利股份,2020-04-29,0.256585
拓普集团,2020-04-29,0.015307
拓普集团,2020-04-29,0.06251
光线传媒,2020-04-29,0.003299
三花智控,2020-04-29,0.022488
交通银行,2020-04-29,0.026754
爱尔眼科,2020-04-29,0.011958
三花智控,2020-04-29,0.158736
新华保险,2020-04-29,0.053866
华电国际,2020-04-29,0.018407
三环集团,2020-04-29,0.024197
中国广核,2020-04-29,0.016918
兴业银行,2020-04-29,0.037999
兆易创新,2020-04-29,0.031486
招商证券,2020-04-29,0.020846
杰瑞股份,2020-04-29,0.022736
中微公司,2020-04-29,0.006967
双汇发展,2020-04-29,0.085044
特变电工,2020-04-29,0.011588
宁波港,2020-04-29,0.013991
兴业银行,2020-04-29,0.13078
昆仑万维,2020-04-29,0.100157
传音控股,2020-04-29,0.041935
大秦铁路,2020-04-29,0.124054
大秦铁路,2020-04-29,0.02233
金山办公,2020-04-29,0.018008
包钢股份,2020-04-30,0.012701
天赐材料,2020-04-30,0.01479
工业富联,2020-04-30,0.020715
领益智造,2020-04-30,0.005572
华夏银行,2020-04-30,0.017912
陕西煤业,2020-04-30,0.039508
上汽集团,2020-04-30,0.004492
华鲁恒升,2020-04-30,0.029735
中国石油,2020-04-30,-0.013291
中国银行,2020-04-30,0.027812
徐工机械,2020-04-30,0.01824
山金国际,2020-04-30,0.029846
长安汽车,2020-04-30,0.014228
包钢股份,2020-04-30,-0.006166
南京银行,2020-04-30,0.151237
美的集团,2020-04-30,0.26211
陕西煤业,2020-04-30,0.213801
中联重科,2020-04-30,0.026003
中金黄金,2020-04-30,0.010947
春秋航空,2020-04-30,-0.01532
小商品城,2020-04-30,0.020396
春秋航空,2020-04-30,0.129816
世纪华通,2020-04-30,0.030344
洛阳钼业,2020-04-30,0.010982
小商品城,2020-04-30,0.101303
中国石化,2020-04-30,-0.027257
中国化学,2020-04-30,0.01497
中国卫通,2020-04-30,0.007615
润泽科技,2020-04-30,-0.020287
上海电气,2020-04-30,0.00179
中国卫通,2020-04-30,0.009816
美的集团,2020-04-30,0.046332
中远海能,2020-04-30,0.02029
徐工机械,2020-04-30,0.114355
海航控股,2020-04-30,-0.128502
光启技术,2020-04-30,0.015028
招商蛇口,2020-04-30,0.005663
同仁堂,2020-04-30,0.025523
复星医药,2020-04-30,0.017864
东方盛虹,2020-04-30,0.013506
招商轮船,2020-04-30,0.070773
中国电建,2020-04-30,0.015475
招商轮船,2020-04-30,0.048918
南方航空,2020-04-30,-0.086055
中航西飞,2020-04-30,0.002648
浪潮信息,2020-04-30,0.012384
德赛西威,2020-04-30,0.013063
上港集团,2020-04-30,0.020081
中国人保,2020-04-30,0.038068
国投电力,2020-04-30,0.035947
中国建筑,2020-04-30,0.028032
领益智造,2020-04-30,0.176463
沪硅产业,2020-04-30,-0.011573
卫星化学,2020-04-30,0.004338
青岛啤酒,2020-04-30,0.027759
申万宏源,2020-04-30,0.023649
北方稀土,2020-04-30,0.015015
铜陵有色,2020-04-30,0.003163
光启技术,2020-04-30,0.003159
天山铝业,2020-04-30,0.09446
长安汽车,2020-04-30,-0.058638
长江电力,2020-04-30,0.01521
长江电力,2020-04-30,0.147703
士兰微,2020-04-30,0.000657
海航控股,2020-04-30,0.010277
华泰证券,2020-04-30,0.02332
药明康德,2020-04-30,0.017286
中国能建,2020-04-30,-0.005196
长电科技,2020-04-30,0.007116
长电科技,2020-04-30,0.010485
巨人网络,2020-04-30,0.096164
巨人网络,2020-04-30,0.038885
格力电器,2020-04-30,0.013967
格力电器,2020-04-30,0.245151
四川路桥,2020-04-30,0.115012
四川路桥,2020-04-30,0.017837
中国通号,2020-04-30,0.012208
中国中铁,2020-04-30,0.016201
用友网络,2020-04-30,-0.033646
恒立液压,2020-04-30,0.255899
恒立液压,2020-04-30,0.060311
中国船舶,2020-04-30,7.9e-05
中国国航,2020-04-30,-0.052624
京沪高铁,2020-04-30,0.001892
