日期,原始价,前复权,后复权
2005-04-15,15.276734352111816,10.727546691894531,15.806972756908191
2005-04-18,14.888553619384766,10.454962730407715,15.405321999568883
2005-04-19,14.556723594665527,10.221943855285645,15.061970148797357
2005-04-20,14.66316032409668,10.296688079833984,15.17210529480092
2005-04-21,15.110817909240723,10.611039161682129,15.635299641988674
2005-04-22,15.063860893249512,10.578064918518066,15.586712301532927
2005-04-25,16.278486251831055,11.43099308013916,16.843496597287263
2005-04-26,16.36301040649414,11.490347862243652,16.930955496387355
2005-04-27,16.535186767578125,11.611251831054688,17.10910673600322
2005-04-28,16.591535568237305,11.6508207321167,17.167411263503492
2005-04-29,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-02,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-03,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-04,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-05,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-06,16.591535568237305,11.6508207321167,17.167411263503492
2005-05-09,16.128223419189453,11.325478553771973,16.688021604574864
2005-05-10,15.859003067016602,11.136425018310547,16.40945240599996
2005-05-11,15.448909759521484,10.848451614379883,15.985125401757182
2005-05-12,15.308038711547852,10.749530792236328,15.839366190856186
2005-05-13,15.251689910888672,10.709961891174316,15.781061663355915
2005-05-16,15.308038711547852,10.749530792236328,15.839366190856186
2005-05-17,15.542823791503906,10.914400100708008,16.082300082668677
2005-05-18,15.02629566192627,10.551689147949219,15.547847769054195
2005-05-19,15.392560958862305,10.808883666992188,15.926822279490032
2005-05-20,15.386301040649414,10.804488182067871,15.920345560026806
2005-05-23,15.148384094238281,10.637419700622559,15.674171200633019
2005-05-24,15.076382637023926,10.586857795715332,15.599668550925626
2005-05-25,14.963685989379883,10.507722854614258,15.483063711624451
2005-05-26,14.415851593017578,10.123024940490723,14.916213748362608
2005-05-27,14.024541854858398,9.848240852355957,14.51132111820888
2005-05-30,13.99323844909668,9.82625961303711,14.478931899960253
2005-05-31,13.95254135131836,9.797679901123047,14.43681987373461
2005-06-01,13.99323844909668,9.82625961303711,14.478931899960253
2005-06-02,12.866265296936035,9.034879684448242,13.31283853948857
2005-06-03,13.207488059997559,9.274494171142578,13.665908982537745
2005-06-06,13.974454879760742,9.813067436218262,14.459493310171835
2005-06-07,14.162282943725586,9.944964408874512,14.653842671994823
2005-06-08,15.467693328857422,10.861642837524414,16.004562586312478
2005-06-09,15.129600524902344,10.624228477478027,15.654734016077724
2005-06-10,14.71950912475586,10.336255073547363,15.230407011834945
2005-06-13,14.785248756408691,10.382421493530273,15.298432942079112
2005-06-14,14.922989845275879,10.479144096374512,15.44095309063193
2005-06-15,14.910468101501465,10.470352172851562,15.427998246472354
2005-06-16,15.179689407348633,10.659400939941406,15.706560418881645
2005-06-17,15.182819366455078,10.661599159240723,15.70979948122982
2005-06-20,16.215877532958984,11.387030601501465,16.77871816079001
2005-06-21,15.909090042114258,11.171595573425293,16.461275998337637
2005-06-22,16.375532150268555,11.499139785766602,16.943910340546932
2005-06-23,16.30666160583496,11.450779914855957,16.872652374120204
2005-06-24,16.438140869140625,11.543106079101562,17.008694397976676
2005-06-27,17.170673370361328,12.057499885559082,17.766650445013962
2005-06-28,16.716754913330078,11.738753318786621,17.296979378362984
2005-06-29,16.716754913330078,11.738753318786621,17.296979378362984
2005-06-30,16.795015335083008,11.793707847595215,17.377954531834234
2005-07-01,16.391183853149414,11.510132789611816,16.96010846275405
2005-07-04,16.36927032470703,11.494745254516602,16.937435026316827
2005-07-05,16.269094467163086,11.424398422241211,16.833779410242737
2005-07-06,15.749436378479004,11.059487342834473,16.296085223813837
2005-07-07,15.81204605102539,11.103452682495117,16.36086787601046
2005-07-08,16.247182846069336,11.409012794494629,16.81110878427176
2005-07-11,16.26596450805664,11.422198295593262,16.830537537428317
2005-07-12,16.748058319091797,11.760733604431152,17.329367191378488
2005-07-13,16.43501091003418,11.540904998779297,17.00545111992913
2005-07-14,16.560230255126953,11.628841400146484,17.135024855721113
2005-07-15,16.588403701782227,11.648619651794434,17.16416798545595
2005-07-18,16.49761962890625,11.584872245788574,17.070236582592
2005-07-19,16.575881958007812,11.639830589294434,17.15121735699574
2005-07-20,16.31292152404785,11.45517349243164,16.879126283117188
2005-07-21,16.272226333618164,11.42659854888916,16.837021283057158
2005-07-22,16.300399780273438,11.446380615234375,16.866170033724487
2005-07-25,16.078136444091797,11.290305137634277,16.63619379653782
2005-07-26,16.21274757385254,11.3848295211792,16.775474882742465
2005-07-27,16.550838470458984,11.622241973876953,17.12530064251097
2005-07-28,16.685449600219727,11.716767311096191,17.26458313394874
2005-07-29,16.64162254333496,11.685994148254395,17.21923907154054
2005-08-01,16.773101806640625,11.77831745147705,17.35527687969764
2005-08-02,16.710493087768555,11.734353065490723,17.290495632734142
2005-08-03,16.776233673095703,11.780518531799316,17.358520157745183
2005-08-04,17.37728500366211,12.202587127685547,17.980435586159125
2005-08-05,17.524417877197266,12.417756080627441,18.29748568857022
2005-08-08,17.321561813354492,12.274012565612793,18.08568052089516
2005-08-09,17.06987190246582,12.09566593170166,17.82288787459052
2005-08-10,17.34410285949707,12.289985656738281,18.109216770469814
2005-08-11,17.794891357421875,12.609413146972656,18.579891173570513
2005-08-12,17.663410186767578,12.516243934631348,18.44260692363344
2005-08-15,18.02779769897461,12.77445125579834,18.823073791645747
2005-08-16,17.836212158203125,12.638692855834961,18.62303464090833
2005-08-17,18.3395938873291,12.995387077331543,19.148621338750733
2005-08-18,17.689706802368164,12.534879684448242,18.470066584087103
2005-08-19,17.689706802368164,12.534879684448242,18.470066584087103
2005-08-22,17.843725204467773,12.64401626586914,18.630878652200092
2005-08-23,18.035310745239258,12.779772758483887,18.830914992471264
2005-08-24,18.012771606445312,12.763802528381348,18.807382958595976
2005-08-25,18.012771606445312,12.763802528381348,18.807382958595976
2005-08-26,18.1893310546875,12.888911247253418,18.991729871050502
2005-08-29,18.29075813293457,12.960783004760742,19.097632454888032
2005-08-30,18.174304962158203,12.878262519836426,18.97603903800073
2005-08-31,18.3546199798584,13.006037712097168,19.16431498226675
2005-09-01,18.782869338989258,13.309492111206055,19.611453135792793
2005-09-02,18.99323844909668,13.45855712890625,19.83109950429337
2005-09-05,19.13974380493164,13.562372207641602,19.984070371580845
2005-09-06,18.8204345703125,13.33611011505127,19.650674597484727
2005-09-07,18.98572540283203,13.45323371887207,19.823255493001607
2005-09-08,18.794139862060547,13.31747817993164,19.62322055796356
2005-09-09,18.707738876342773,13.256254196166992,19.533007401942676
2005-09-12,18.636362075805664,13.20567512512207,19.458479458039072
2005-09-13,19.079639434814453,13.519784927368164,19.921318281246744
2005-09-14,19.105934143066406,13.538414001464844,19.948768105068545
2005-09-15,19.060855865478516,13.506470680236816,19.9016998216186
2005-09-16,19.14725685119629,13.567697525024414,19.991917193338853
2005-09-19,18.963184356689453,13.437263488769531,19.79972345912632
2005-09-20,18.955671310424805,13.431939125061035,19.791878042601436
2005-09-21,18.66641616821289,13.226973533630371,19.489862529371734
2005-09-22,18.425994873046875,13.056611061096191,19.238834494771616
2005-09-23,18.377159118652344,13.02200698852539,19.187845610908916
2005-09-26,18.249435424804688,12.931500434875488,19.054484771850845
2005-09-27,18.125469207763672,12.843659400939941,18.925051559371152
2005-09-28,18.320810317993164,12.982077598571777,19.129009905288203
2005-09-29,18.6701717376709,13.229634284973145,19.493783129784493
2005-09-30,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-03,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-04,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-05,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-06,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-07,18.580015182495117,13.165749549865723,19.399649373350854
2005-10-10,18.271974563598633,12.947471618652344,19.078018210959257
2005-10-11,18.34710693359375,13.000709533691406,19.156463944809374
2005-10-12,17.847482681274414,12.646679878234863,18.63480346831222
2005-10-13,17.689706802368164,12.534879684448242,18.470066584087103
2005-10-14,17.107437133789062,12.122285842895508,17.8621121467487
2005-10-17,17.17129898071289,12.167537689208984,17.92879045842805
2005-10-18,17.618331909179688,12.484304428100586,18.39554426111599
2005-10-19,17.618331909179688,12.484304428100586,18.39554426111599
2005-10-20,17.366640090942383,12.305954933166504,18.13274739911198
2005-10-21,17.39293670654297,12.324589729309082,18.16020565433252
2005-10-24,17.674680709838867,12.524232864379883,18.454378561503578
2005-10-25,17.896318435668945,12.681283950805664,18.68579235217492
2005-10-26,17.873779296875,12.665311813354492,18.662257507833388
2005-10-27,17.644628524780273,12.502938270568848,18.423001111103403
2005-10-28,17.86626434326172,12.659987449645996,18.654412091308505
2005-10-31,18.102930068969727,12.827690124511719,18.901520930728985
2005-11-01,18.14425277709961,12.856968879699707,18.94466299283368
2005-11-02,18.091659545898438,12.819700241088867,18.889747887625727
2005-11-03,17.734785079956055,12.566819190979004,18.517129246604554
2005-11-04,17.74981117248535,12.577470779418945,18.53282429535369
2005-11-07,17.629600524902344,12.492288589477539,18.40730887282051
2005-11-08,17.629600524902344,12.492288589477539,18.40730887282051
2005-11-09,17.55071258544922,12.436388969421387,18.32494113332451
2005-11-10,17.516904830932617,12.412431716918945,18.289640272045336
2005-11-11,17.422990798950195,12.345884323120117,18.19158310473269
2005-11-14,17.129976272583008,12.13825511932373,17.885642775390863
2005-11-15,17.054845809936523,12.0850191116333,17.807199852006995
2005-11-16,17.23891830444336,12.215452194213867,17.999392180986405
2005-11-17,16.889556884765625,11.96789836883545,17.63462317218948
2005-11-18,17.01728057861328,12.058396339416504,17.767971364149446
2005-11-21,17.148759841918945,12.151564598083496,17.905254208853393
2005-11-22,17.33283233642578,12.281998634338379,18.097447943065927
2005-11-23,17.377910614013672,12.313941955566406,18.14451622651587
2005-11-24,17.043575286865234,12.077033042907715,17.79543242983623
2005-11-25,17.103681564331055,12.119623184204102,17.858188735869696
2005-11-28,17.07738494873047,12.100990295410156,17.830733291115404
2005-11-29,16.675432205200195,11.81616497039795,17.411044961411164
2005-11-30,16.43125343322754,11.643144607543945,17.156100542097654
2005-12-01,16.26596450805664,11.526020050048828,16.98351824134765
2005-12-02,16.724266052246094,11.850768089294434,17.46203244004074
2005-12-05,16.59278678894043,11.75760555267334,17.32475802673553
2005-12-06,16.438766479492188,11.648465156555176,17.163940337690047
2005-12-07,16.43125343322754,11.643144607543945,17.156100542097654
2005-12-08,16.378662109375,11.605878829956055,17.10118965258907
2005-12-09,16.10818862915039,11.414220809936523,16.818782762355657
2005-12-12,15.649887084960938,11.089468955993652,16.34026294273007
2005-12-13,15.540946006774902,11.012272834777832,16.226514942367658
2005-12-14,15.957925796508789,11.307744026184082,16.6618898894223
2005-12-15,16.100675582885742,11.408895492553711,16.81093594059765
2005-12-16,16.32982635498047,11.571272850036621,17.050197958260124
2005-12-19,16.472576141357422,11.67242431640625,17.19924400943547
2005-12-20,16.296018600463867,11.547313690185547,17.0148942865147
2005-12-21,16.138240814208984,11.435514450073242,16.850158807522707
2005-12-22,16.239669799804688,11.5073881149292,16.956064201826482
2005-12-23,16.558977127075195,11.733648300170898,17.28945716545635
2005-12-26,16.607812881469727,11.7682523727417,17.340446049319056
2005-12-27,16.874530792236328,11.957246780395508,17.618928123440345
2005-12-28,17.081140518188477,12.10364818572998,17.834649675828796
2005-12-29,17.569496154785156,12.449700355529785,18.344555377253286
2005-12-30,17.137489318847656,12.143582344055176,17.89349240761512
2006-01-04,16.634109497070312,11.78688907623291,17.36790711500584
2006-01-05,16.814424514770508,11.914654731750488,17.556169006940628
2006-01-06,16.990983963012695,12.039767265319824,17.740521540327645
2006-01-09,17.577009201049805,12.455020904541016,18.352395172845682
2006-01-10,17.644628524780273,12.502938270568848,18.423001111103403
2006-01-11,17.49060821533203,12.393797874450684,18.262183422057923
2006-01-12,17.65589714050293,12.510923385620117,18.43476712804105
2006-01-13,17.836212158203125,12.638692855834961,18.62303464090833
2006-01-16,17.48685073852539,12.391136169433594,18.25826141641204
2006-01-17,17.299022674560547,12.258041381835938,18.06214708178675
2006-01-18,17.34034538269043,12.287323951721191,18.105294764823935
2006-01-19,17.310293197631836,12.26602840423584,18.07391590919064
2006-01-20,17.27272605895996,12.23940658569336,18.034688826566214
2006-01-23,16.904582977294922,11.978540420532227,17.650304168607395
2006-01-24,17.096168518066406,12.114300727844238,17.850346129811058
2006-01-25,17.746055603027344,12.574808120727539,18.528900884474687
2006-02-06,17.80615997314453,12.617401123046875,18.591661406207525
2006-02-07,18.782869338989258,13.309492111206055,19.611453135792793
2006-02-08,18.722763061523438,13.266900062561035,19.548694019293077
2006-02-09,18.211870193481445,12.90488338470459,19.015264715392036
2006-02-10,19.7332820892334,13.982952117919922,20.60379223109001
2006-02-13,21.70548439025879,15.380448341369629,22.662994149888686
2006-02-14,21.70548439025879,15.380448341369629,22.662994149888686
2006-02-15,21.821937561035156,15.462965965270996,22.78458335107662
2006-02-16,22.039819717407227,15.617356300354004,23.012076541335208
2006-02-17,21.885799407958984,15.508217811584473,22.85126166275597
2006-02-20,21.558977127075195,15.276632308959961,22.51002187736809
2006-02-21,21.990983963012695,15.58275318145752,22.96108906270563
2006-02-22,22.051088333129883,15.62534236907959,23.023843963505975
2006-02-23,23.39218521118164,16.575639724731445,24.42410115587042
2006-02-24,23.39218521118164,16.575639724731445,24.42410115587042
2006-02-27,23.39218521118164,16.575639724731445,24.42410115587042
2006-02-28,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-01,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-02,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-03,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-06,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-07,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-08,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-09,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-10,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-13,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-14,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-15,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-16,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-17,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-20,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-21,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-22,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-23,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-24,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-27,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-28,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-29,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-30,23.39218521118164,16.575639724731445,24.42410115587042
2006-03-31,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-03,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-04,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-05,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-06,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-07,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-10,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-11,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-12,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-13,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-14,23.39218521118164,16.575639724731445,24.42410115587042
2006-04-17,25.73253059387207,18.2340030670166,26.86768913786104
2006-04-18,28.305784225463867,20.057401657104492,29.554455522227524
2006-04-19,31.138240814208984,22.064472198486328,32.511861374656654
2006-04-20,31.566490173339844,22.367937088012695,32.95901498574705
2006-04-21,33.40721130371094,23.67226219177246,34.88092984414241
2006-04-24,33.48234558105469,23.72550392150879,34.959381198925016
2006-04-25,34.33884048461914,24.332414627075195,35.85366031644334
2006-04-26,34.33884048461914,24.332414627075195,35.85366031644334
2006-04-27,34.33884048461914,24.332414627075195,35.85366031644334
2006-04-28,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-08,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-09,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-10,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-11,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-12,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-15,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-16,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-17,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-18,34.33884048461914,24.332414627075195,35.85366031644334
2006-05-19,34.33884048461914,24.41253089904785,35.97171114062793
2006-05-22,34.33884048461914,24.41253089904785,35.97171114062793
2006-05-23,34.33884048461914,24.41253089904785,35.97171114062793
2006-05-24,34.33884048461914,24.418052673339844,35.979847440409245
2006-05-25,29.744552612304688,21.151090621948242,31.1659993512447
2006-05-26,30.04507827758789,21.364797592163086,31.480895231278467
2006-05-29,33.05033874511719,23.501811981201172,34.62977252809498
2006-05-30,36.35612487792969,25.852521896362305,38.09352884214779
2006-05-31,36.0781364440918,25.654850006103516,37.80226055184167
2006-06-01,37.19008255004883,26.44554328918457,38.967342144464894
2006-06-02,35.394439697265625,25.168678283691406,37.085889568608955
2006-06-05,33.71149444580078,23.971946716308594,35.32251311113381
2006-06-06,32.34410095214844,22.999610900878906,33.88978238653336
2006-06-07,31.577760696411133,22.45467185974121,33.086818127804236
2006-06-08,32.096168518066406,22.823307037353516,33.62999974957787
2006-06-09,32.00600814819336,22.75919532775879,33.535531547660995
2006-06-12,33.86927032470703,24.084138870239258,35.48782754617242
2006-06-13,34.51539993286133,24.543603897094727,36.164846381032774
2006-06-14,35.16153335571289,25.00305938720703,36.8418511635619
2006-06-15,34.86100769042969,24.789358139038086,36.52696371492687
2006-06-16,35.116451263427734,24.971004486083984,36.794618467836585
2006-06-19,36.461307525634766,25.927318572998047,38.20374127597311
2006-06-20,36.32606887817383,25.831151962280273,38.06204037833091
2006-06-21,35.559730529785156,25.286211013793945,37.25907330913554
2006-06-22,35.13899230957031,24.98703384399414,36.81823762616549
2006-06-23,35.071372985839844,24.938947677612305,36.74738296164502
2006-06-26,35.85274124145508,25.494571685791016,37.56609145228259
2006-06-27,36.78437042236328,26.15704345703125,38.54223945153831
2006-06-28,35.95041275024414,25.564027786254883,37.66843458061994
2006-06-29,36.138240814208984,25.697587966918945,37.865234669009176
2006-06-30,35.642372131347656,25.344982147216797,37.34567220556444
2006-07-03,35.16153335571289,25.00305938720703,36.8418511635619
2006-07-04,35.31179428100586,25.10991096496582,36.999296293112536
2006-07-05,34.97370147705078,24.869495391845703,36.64504545424017
2006-07-06,35.071372985839844,24.938947677612305,36.74738296164502
2006-07-07,34.5529670715332,24.5703125,36.20420133987138
2006-07-10,33.831703186035156,24.05742645263672,35.44846696640133
2006-07-11,33.621337890625,23.9078426361084,35.228056151081915
2006-07-12,33.05033874511719,23.501811981201172,34.62977252809498
2006-07-13,33.56123352050781,23.865100860595703,35.16507641298191
2006-07-14,33.48609924316406,23.81167221069336,35.08634963250722
2006-07-17,33.7039794921875,23.96660614013672,35.31464380564584
2006-07-18,33.29827117919922,23.678112030029297,34.88954954411798
2006-07-19,32.65965270996094,23.223995208740234,34.22041125661058
2006-07-20,33.27573013305664,23.662078857421875,34.86592476485659
2006-07-21,33.380916595458984,23.73687744140625,34.97614000914815
2006-07-24,34.718257904052734,24.687850952148438,36.377393511796704
2006-07-25,35.17655944824219,25.013748168945312,36.85760101640283
2006-07-26,34.93613815307617,24.842782974243164,36.60568487446907
2006-07-27,34.695716857910156,24.67182159423828,36.3537743534678
2006-07-28,34.18482208251953,24.308530807495117,35.81846765811463
2006-07-31,33.0578498840332,23.507150650024414,34.63763902311671
2006-08-01,33.61382293701172,23.902494430541992,35.220175603728954
2006-08-02,33.11795425415039,23.54988670349121,34.70061032981798
2006-08-03,32.29151153564453,22.96221160888672,33.83467476438758
2006-08-04,32.07362747192383,22.80727767944336,33.60638059124897
2006-08-07,31.825693130493164,22.630971908569336,33.34659514382723
2006-08-08,32.46431350708008,23.08509635925293,34.01574467319961
2006-08-09,32.945152282714844,23.42700958251953,34.519551662870924
2006-08-10,33.065364837646484,23.51249122619629,34.645508328604684
2006-08-11,33.11795425415039,23.54988670349121,34.70061032981798
2006-08-14,32.91510009765625,23.4056396484375,34.48806319905405
2006-08-15,33.14801025390625,23.57126235961914,34.732107225033594
2006-08-16,33.80165100097656,24.03605842590332,35.41698131305069
2006-08-17,33.24567794799805,23.640703201293945,34.83442786964097
2006-08-18,33.155521392822266,23.57660484313965,34.73997934098781
2006-08-21,33.18557357788086,23.59796905517578,34.77145937340595
2006-08-22,33.9519157409668,24.14291000366211,35.57442644260133
2006-08-23,33.3734016418457,23.731538772583008,34.96827351412642
2006-08-24,33.14049530029297,23.565916061401367,34.72422948814688
2006-08-25,33.0879020690918,23.52851676940918,34.6691218660011
2006-08-28,32.945152282714844,23.42700958251953,34.519551662870924
2006-08-29,34.30503463745117,24.39401626586914,35.94442994478087
2006-08-30,33.79413986206055,24.030719757080078,35.40911481802896
2006-08-31,33.98196792602539,24.164281845092773,35.60591771688445
2006-09-01,33.861759185791016,24.07880401611328,35.47996667208319
2006-09-04,33.906837463378906,24.11086082458496,35.52720217827475
2006-09-05,33.76408767700195,24.009347915649414,35.37762354374584
2006-09-06,33.899322509765625,24.10551643371582,35.51932725185428
2006-09-07,33.80165100097656,24.03605842590332,35.41698131305069
2006-09-08,33.40345764160156,23.752910614013672,34.99976478840955
2006-09-11,33.155521392822266,23.57660484313965,34.73997934098781
2006-09-12,32.907588958740234,23.400299072265625,34.480193893566074
2006-09-13,32.96769332885742,23.44304084777832,34.54317363166608
2006-09-14,34.63561248779297,24.62908363342285,36.290800236300285
2006-09-15,34.440269470214844,24.490175247192383,36.086119600558085
2006-09-18,34.43275833129883,24.484834671020508,36.07825029507011
2006-09-19,34.8685188293457,24.79469871520996,36.53483302041485
2006-09-20,35.304283142089844,25.104568481445312,36.991424177158315
2006-09-21,35.16153335571289,25.00305938720703,36.8418511635619
2006-09-22,35.169044494628906,25.008399963378906,36.84972046904988
2006-09-25,35.10142517089844,24.9603214263916,36.77887704639439
2006-09-26,34.54545211791992,24.564970016479492,36.19632922391716
2006-09-27,34.650638580322266,24.6397705078125,36.30654727867497
2006-09-28,35.169044494628906,25.008399963378906,36.84972046904988
2006-09-29,35.63486099243164,25.339632034301758,37.33778884774524
2006-10-09,38.219383239746094,27.177473068237305,40.045836082524204
2006-10-10,38.114200592041016,27.10267448425293,39.93562083823264
2006-10-11,37.370399475097656,26.573762893676758,39.15627292736617
2006-10-12,38.114200592041016,27.10267448425293,39.93562083823264
2006-10-13,36.821937561035156,26.18376350402832,38.58161127317438
2006-10-16,35.61231994628906,25.3236141204834,37.31418655221381
2006-10-17,36.16829299926758,25.718955993652344,37.89672032235981
2006-10-18,37.42298889160156,26.611162185668945,39.21138054951195
2006-10-19,37.565738677978516,26.71266746520996,39.360947942175876
2006-10-20,37.26521301269531,26.498966217041016,39.04606049354084
2006-10-23,38.317054748535156,27.246919631958008,40.14816515853032
2006-10-24,39.18857955932617,27.86665916442871,41.06134747201726
2006-10-25,41.457550048828125,29.480106353759766,43.43875178438777
2006-10-26,41.32231521606445,29.383939743041992,43.29705088674557
2006-10-27,40.58602523803711,28.860366821289062,42.52556947090083
2006-10-30,40.601051330566406,28.871057510375977,42.54132213420801
2006-10-31,40.56348419189453,28.84433937072754,42.50195312303817
2006-11-01,39.969947814941406,28.422285079956055,41.88005877312107
2006-11-02,41.14950942993164,29.261058807373047,43.11598659886603
2006-11-03,41.14950942993164,29.261058807373047,43.11598659886603
2006-11-06,42.1412467956543,29.966276168823242,44.15511995715424
2006-11-07,41.92336654663086,29.811344146728516,43.926828594481876
2006-11-08,42.682193756103516,30.350936889648438,44.72191511632429
2006-11-09,42.952667236328125,30.54326629638672,45.0053112906762
2006-11-10,43.27573013305664,30.772991180419922,45.34380946624139
2006-11-13,42.75732421875,30.40436553955078,44.80064189679898
2006-11-14,45.00375747680664,32.00178146362305,47.15442424037434
2006-11-15,46.461307525634766,33.03823471069336,48.6816315982904
2006-11-16,48.59503936767578,34.555511474609375,50.91732939208623
2006-11-17,48.5048828125,34.49140167236328,50.82286400063559
2006-11-20,48.534934997558594,34.51277160644531,50.85435246445247
2006-11-21,47.430503845214844,33.7274169921875,49.697137366850974
2006-11-22,47.66341018676758,33.893035888671875,49.941175771898024
2006-11-23,47.678436279296875,33.90372085571289,49.95692000380646
2006-11-24,48.00901412963867,34.13878631591797,50.30328748485963
2006-11-27,48.309539794921875,34.35248565673828,50.61817212302841
2006-11-28,47.19008255004883,33.55645751953125,49.445229656315945
2006-11-29,48.39218521118164,34.411258697509766,50.70477382992356
2006-11-30,50.90157699584961,36.19566345214844,53.334083042362856
2006-12-01,51.840721130371094,36.86347961425781,54.318105968039035
2006-12-04,51.91585159301758,36.91691589355469,54.396843990378706
2006-12-05,52.65214157104492,37.44048309326172,55.16831697482471
2006-12-06,51.863258361816406,36.87950897216797,54.34172512636794
2006-12-07,52.246429443359375,37.151981353759766,54.74321147143187
2006-12-08,51.87828826904297,36.89019775390625,54.35747497920887
2006-12-11,54.32006072998047,38.626522064208984,56.91593795852643
2006-12-12,53.95943069458008,38.370086669921875,56.538082013656386
2006-12-13,53.56874465942383,38.092262268066406,56.128709500307004
2006-12-14,57.881290435791016,41.15889358520508,60.647371509218914
2006-12-15,59.451541900634766,42.275474548339844,62.29264655411704
2006-12-18,64.9135971069336,46.15949249267578,68.01572263076082
2006-12-19,63.47858810424805,45.13906478881836,66.51212881024117
2006-12-20,63.335838317871094,45.03755569458008,66.36255579664476
2006-12-21,62.34410095214844,44.33234786987305,65.32343649068777
2006-12-22,60.72877502441406,43.1837043762207,63.630917508199346
2006-12-25,62.516902923583984,44.455230712890625,65.50450358903356
2006-12-26,62.516902923583984,44.455230712890625,65.50450358903356
2006-12-27,64.2223892211914,45.667991638183594,67.2914992048376
2006-12-28,64.2223892211914,45.667991638183594,67.2914992048376
2006-12-29,65.98797607421875,46.92348098754883,69.14145488547794
2007-01-04,64.49285888671875,45.86030960083008,67.57487851639203
2007-01-05,64.81592559814453,46.09004211425781,67.91338793382221
2007-01-08,63.75657272338867,45.336734771728516,66.80339429008104
2007-01-09,66.70924377441406,47.43636703491211,69.89718925894799
2007-01-10,66.84447479248047,47.532527923583984,70.03888172519146
2007-01-11,69.11344909667969,49.14596939086914,72.41627760616323
2007-01-12,72.84748077392578,51.80120849609375,76.32875577147153
2007-01-15,74.83847045898438,53.21699142456055,78.41490303540091
2007-01-16,73.42599487304688,52.212581634521484,76.93491151041269
2007-01-17,73.71900939941406,52.42094039916992,77.2419268430935
2007-01-18,79.0533447265625,56.214149475097656,82.83119662177926
2007-01-19,82.1562728881836,58.42060470581055,86.08239456320315
2007-01-22,85.04883575439453,60.47748565673828,89.11319574163888
2007-01-23,79.09841918945312,56.24620056152344,82.87842369657209
2007-01-24,82.47933959960938,58.650333404541016,86.42089835970084
2007-01-25,81.41998291015625,57.897037506103516,85.31092157875715
2007-01-26,81.8106689453125,58.174869537353516,85.72030533397151
2007-01-29,80.75882720947266,57.4268913269043,84.61816413292085
2007-01-30,82.45680236816406,58.63430404663086,86.39727920137194
2007-01-31,77.5582275390625,55.150978088378906,81.26462025269336
2007-02-01,78.88805389404297,56.09660720825195,82.65799882892145
2007-02-02,75.88279724121094,53.959598541259766,79.50912996350367
2007-02-05,72.87753295898438,51.822574615478516,76.36023861435592
2007-02-06,71.93839263916016,51.154754638671875,75.37621006774725
